hora pedido;mesa;accion;id;plato;precio;estado;hora cierre
2025-01-10 17:47:01;30;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-10 18:44:01
2025-01-10 17:47:01;30;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-01-10 18:44:01
2025-01-10 17:47:01;30;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-10 18:44:01
2025-01-10 17:47:01;30;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-10 18:44:01
2025-01-10 17:47:01;30;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-10 18:44:01
2025-01-10 17:47:01;30;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-10 18:44:01
2025-01-10 17:47:01;30;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-10 18:44:01
2025-01-10 17:47:01;30;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-10 18:44:01
2025-01-10 17:15:01;18;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;9;Ensalada César;10500;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;20;Helado Artesanal;4500;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;16;Tiramisú Clásico;4500;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;20;Helado Artesanal;4500;cerrada;2025-01-10 18:14:01
2025-01-10 17:15:01;18;Agregar;16;Tiramisú Clásico;4500;cerrada;2025-01-10 18:14:01
2025-01-10 16:46:01;30;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-01-10 17:54:01
2025-01-10 16:46:01;30;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-10 17:54:01
2025-01-10 16:46:01;30;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-01-10 17:54:01
2025-01-10 16:31:01;29;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-10 17:35:01
2025-01-10 16:31:01;29;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-10 17:35:01
2025-01-10 16:31:01;29;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-10 17:35:01
2025-01-10 16:31:01;29;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-10 17:35:01
2025-01-10 16:31:01;29;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-10 17:35:01
2025-01-10 16:31:01;29;Agregar;11;Limonada Natural;3500;cerrada;2025-01-10 17:35:01
2025-01-10 16:31:01;29;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-10 17:35:01
2025-01-10 16:31:01;29;Agregar;11;Limonada Natural;3500;cerrada;2025-01-10 17:35:01
2025-01-09 22:49:01;10;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-01-09 23:34:01
2025-01-09 22:49:01;10;Quitar;13;Batido de Frutas;-3000;cerrada;2025-01-09 23:34:01
2025-01-09 22:34:01;5;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-01-09 23:29:01
2025-01-09 22:34:01;5;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-01-09 23:29:01
2025-01-09 22:34:01;5;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 23:29:01
2025-01-09 22:34:01;5;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 23:29:01
2025-01-09 22:34:01;5;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-01-09 23:29:01
2025-01-09 22:34:01;5;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-09 23:29:01
2025-01-09 22:34:01;5;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 23:29:01
2025-01-09 22:34:01;5;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 23:29:01
2025-01-09 22:34:01;5;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 23:29:01
2025-01-09 22:34:01;5;Agregar;11;Limonada Natural;3500;cerrada;2025-01-09 23:29:01
2025-01-09 22:34:01;5;Agregar;16;Tiramisú Clásico;4500;cerrada;2025-01-09 23:29:01
2025-01-09 22:34:01;5;Agregar;16;Tiramisú Clásico;4500;cerrada;2025-01-09 23:29:01
2025-01-09 22:34:01;5;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-01-09 23:29:01
2025-01-09 22:40:01;19;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-01-09 22:57:01
2025-01-09 22:40:01;19;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-01-09 22:57:01
2025-01-09 22:40:01;19;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 22:57:01
2025-01-09 22:40:01;19;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 22:57:01
2025-01-09 22:40:01;19;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-09 22:57:01
2025-01-09 22:40:01;19;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-09 22:57:01
2025-01-09 22:40:01;19;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 22:57:01
2025-01-09 22:40:01;19;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 22:57:01
2025-01-09 22:40:01;19;Agregar;16;Tiramisú Clásico;4500;cerrada;2025-01-09 22:57:01
2025-01-09 22:40:01;19;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-01-09 22:57:01
2025-01-09 22:40:01;19;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-01-09 22:57:01
2025-01-09 22:08:01;19;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-01-09 22:57:01
2025-01-09 22:08:01;19;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 22:57:01
2025-01-09 22:08:01;19;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 22:57:01
2025-01-09 22:08:01;19;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 22:57:01
2025-01-09 22:08:01;19;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-09 22:57:01
2025-01-09 22:08:01;19;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 22:57:01
2025-01-09 22:08:01;19;Agregar;11;Limonada Natural;3500;cerrada;2025-01-09 22:57:01
2025-01-09 21:53:01;9;Agregar;1;Tacos de Pescado;7500;cerrada;2025-01-09 22:39:01
2025-01-09 21:53:01;9;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-01-09 22:39:01
2025-01-09 21:53:01;9;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 22:39:01
2025-01-09 21:53:01;9;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 22:39:01
2025-01-09 21:53:01;9;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-09 22:39:01
2025-01-09 21:53:01;9;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 22:39:01
2025-01-09 21:18:01;23;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;11;Limonada Natural;3500;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;20;Helado Artesanal;4500;cerrada;2025-01-09 22:32:01
2025-01-09 21:18:01;23;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-01-09 22:32:01
2025-01-09 20:56:01;1;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;1;Tacos de Pescado;7500;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;1;Tacos de Pescado;7500;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;1;Tacos de Pescado;7500;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;11;Limonada Natural;3500;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;11;Limonada Natural;3500;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-01-09 22:00:01
2025-01-09 20:56:01;1;Agregar;19;Flan Casero;4000;cerrada;2025-01-09 22:00:01
2025-01-09 20:29:01;29;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-01-09 21:30:01
2025-01-09 20:29:01;29;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-09 21:30:01
2025-01-09 20:29:01;29;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-09 21:30:01
2025-01-09 20:35:01;8;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-01-09 20:32:01
2025-01-09 20:35:01;8;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-01-09 20:32:01
2025-01-09 20:35:01;8;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-01-09 20:32:01
2025-01-09 20:35:01;8;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-01-09 20:32:01
2025-01-09 20:35:01;8;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 20:32:01
2025-01-09 20:35:01;8;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 20:32:01
2025-01-09 20:35:01;8;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 20:32:01
2025-01-09 20:35:01;8;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 20:32:01
2025-01-09 20:35:01;8;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-09 20:32:01
2025-01-09 20:35:01;8;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-09 20:32:01
2025-01-09 20:35:01;8;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 20:32:01
2025-01-09 20:35:01;8;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-09 20:32:01
2025-01-09 20:35:01;8;Agregar;16;Tiramisú Clásico;4500;cerrada;2025-01-09 20:32:01
2025-01-09 20:35:01;8;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-01-09 20:32:01
2025-01-09 19:55:01;8;Agregar;1;Tacos de Pescado;7500;cerrada;2025-01-09 20:32:01
2025-01-09 19:55:01;8;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-09 20:32:01
2025-01-09 19:55:01;8;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 20:32:01
2025-01-09 19:55:01;8;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 20:32:01
2025-01-09 19:55:01;8;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 20:32:01
2025-01-09 19:55:01;8;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 20:32:01
2025-01-09 19:55:01;8;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-09 20:32:01
2025-01-09 19:55:01;8;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 20:32:01
2025-01-09 19:55:01;8;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 20:32:01
2025-01-09 19:21:01;20;Agregar;1;Tacos de Pescado;7500;cerrada;2025-01-09 20:38:01
2025-01-09 19:21:01;20;Agregar;1;Tacos de Pescado;7500;cerrada;2025-01-09 20:38:01
2025-01-09 19:21:01;20;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 20:38:01
2025-01-09 19:21:01;20;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 20:38:01
2025-01-09 19:21:01;20;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 20:38:01
2025-01-09 19:21:01;20;Agregar;11;Limonada Natural;3500;cerrada;2025-01-09 20:38:01
2025-01-09 19:21:01;20;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-09 20:38:01
2025-01-09 19:21:01;20;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 20:38:01
2025-01-09 19:21:01;20;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-01-09 20:38:01
2025-01-09 18:54:01;12;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;11;Limonada Natural;3500;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;11;Limonada Natural;3500;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;19;Flan Casero;4000;cerrada;2025-01-09 19:45:01
2025-01-09 18:54:01;12;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-01-09 19:45:01
2025-01-09 18:30:01;5;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-01-09 19:26:01
2025-01-09 18:30:01;5;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-09 19:26:01
2025-01-09 18:30:01;5;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 19:26:01
2025-01-09 18:30:01;5;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-09 19:26:01
2025-01-09 18:30:01;5;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-09 19:26:01
2025-01-09 18:30:01;5;Agregar;19;Flan Casero;4000;cerrada;2025-01-09 19:26:01
2025-01-09 18:30:01;5;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-01-09 19:26:01
2025-01-09 18:28:01;29;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-01-09 19:41:01
2025-01-09 18:28:01;29;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-01-09 19:41:01
2025-01-09 18:28:01;29;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-09 19:41:01
2025-01-09 18:28:01;29;Agregar;20;Helado Artesanal;4500;cerrada;2025-01-09 19:41:01
2025-01-09 18:04:01;29;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-09 19:41:01
2025-01-09 18:04:01;29;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-09 19:41:01
2025-01-09 18:04:01;29;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-01-09 19:41:01
2025-01-09 17:44:01;11;Agregar;2;Bruschetta Tradicional;6000;cerrada;2025-01-09 18:44:01
2025-01-09 17:44:01;11;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-01-09 18:44:01
2025-01-09 17:44:01;11;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 18:44:01
2025-01-09 17:19:01;19;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;11;Limonada Natural;3500;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;19;Flan Casero;4000;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;16;Tiramisú Clásico;4500;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Agregar;19;Flan Casero;4000;cerrada;2025-01-09 18:05:01
2025-01-09 17:19:01;19;Quitar;7;Pasta Alfredo;-10000;cerrada;2025-01-09 18:05:01
2025-01-09 16:50:01;10;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-01-09 18:05:01
2025-01-09 16:50:01;10;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-09 18:05:01
2025-01-09 16:50:01;10;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 18:05:01
2025-01-09 16:50:01;10;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 18:05:01
2025-01-09 16:50:01;10;Agregar;19;Flan Casero;4000;cerrada;2025-01-09 18:05:01
2025-01-09 16:32:01;4;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;9;Ensalada César;10500;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;11;Limonada Natural;3500;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;11;Limonada Natural;3500;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;11;Limonada Natural;3500;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;20;Helado Artesanal;4500;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;20;Helado Artesanal;4500;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;20;Helado Artesanal;4500;cerrada;2025-01-09 17:45:01
2025-01-09 16:32:01;4;Agregar;20;Helado Artesanal;4500;cerrada;2025-01-09 17:45:01
2025-01-08 22:39:01;12;Agregar;4;Guacamole con Totopos;6000;cerrada;2025-01-08 23:30:01
2025-01-08 22:39:01;12;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-01-08 23:30:01
2025-01-08 22:39:01;12;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-08 23:30:01
2025-01-08 22:39:01;12;Agregar;20;Helado Artesanal;4500;cerrada;2025-01-08 23:30:01
2025-01-08 22:23:01;16;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-01-08 23:23:01
2025-01-08 22:23:01;16;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-08 23:23:01
2025-01-08 22:23:01;16;Agregar;9;Ensalada César;10500;cerrada;2025-01-08 23:23:01
2025-01-08 22:23:01;16;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-08 23:23:01
2025-01-08 22:23:01;16;Agregar;11;Limonada Natural;3500;cerrada;2025-01-08 23:23:01
2025-01-08 21:57:01;10;Agregar;5;Sopa de Tomate Asado;6500;cerrada;2025-01-08 22:51:01
2025-01-08 21:57:01;10;Agregar;9;Ensalada César;10500;cerrada;2025-01-08 22:51:01
2025-01-08 21:57:01;10;Agregar;7;Pasta Alfredo;10000;cerrada;2025-01-08 22:51:01
2025-01-08 21:57:01;10;Agregar;14;Infusión de Hierbas;2500;cerrada;2025-01-08 22:51:01
2025-01-08 21:57:01;10;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-08 22:51:01
2025-01-08 21:57:01;10;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-01-08 22:51:01
2025-01-08 21:23:01;8;Agregar;3;Rollitos de Primavera;5500;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;9;Ensalada César;10500;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;6;Filete de Res al Grill;12000;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;10;Pizza Margarita;10000;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;8;Salmón Teriyaki;11500;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;12;Mojito Clásico;4500;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;13;Batido de Frutas;3000;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;15;Cerveza Artesanal;5000;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;18;Cheesecake de Frutas;5500;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;19;Flan Casero;4000;cerrada;2025-01-08 22:04:01
2025-01-08 21:23:01;8;Agregar;17;Brownie de Chocolate;5000;cerrada;2025-01-08 22:04:01
